Column1,tweet_id,created_at,text,intent,strength
741,1.11E+18,3/29/2019 13:43,الاسطورة ليو  سكالوني يعلم بأنه لدي اصابة وبانني العب عدد دقائق اجل الاعتناء بنفسي ولهذا قرر ان اسافر المباراة الثانية ضد المغرب,0,0
742,1.11E+18,3/28/2019 20:10,صارلي شهر داحجي بسالفة اني اريد اسافر لأوروبا هالصيف التطبيقات أسفي تخييب ظنكم الى الان وصلني اي عرض للسفر لأوروبا الفيسبوك او الانستاغرام   ,1,1
743,1.11E+18,3/12/2019 7:59,المسجون حلمي وفي منفى إنكساراتي الكون عصفور بلا وطن   أسافر صباباتي   المجنون زمن بلا ليلى فأين تكون ليلاتي   اعتذر _ لنفسي _ اشبعتها _ ظلما الآلام حكاياتي انسى حينا صدا صوت آهاتي  ملوك _ الحرف _ للدعم  رابط ,0,0
744,1.10E+18,3/8/2019 8:47,اسافر وياك محتاج تفكير ارفض وظل عمري بندامه اذا ماخذ حبيبي عيون وياك بغير عيون ليلي شلون انامه عجبتني صديقي,0,0
745,1.10E+18,3/6/2019 15:20,ليتني أستطيع أسافر الفور  أبعث بعثا جديدا  أحيا حياة جديدة ,0,0
746,1.10E+18,3/3/2019 17:47, مستخدم  والله ياعموري ماادري شكلك الناس تخليني افقد أعصابي يعني مساع تخيل لواء بالجيش اتصل وراسلني مارديت الله كريم شكلي أسافر,0,0
747,1.10E+18,2/20/2019 17:37,يطيح المطر للغيمه اشيرجعه واليوت اشلون ويه الحي تجمعه اظري ماتوا المر اشيجرعه آنه اصيح وصوتي يرجعلي وسمعه يامنيتي حته انتي ماتجيني مااجيتي خل اسافر وي بنيني العمر كرهته والمارجع عذرته ودعتهم  رابط ,0,0
748,1.10E+18,2/20/2019 12:12,اريد اسافر,1,0
749,1.10E+18,2/18/2019 7:05, مستخدم   مستخدم  اكو سفر الى النروج اريد اسافر,1,1
750,1.10E+18,2/14/2019 21:17, مستخدم   مستخدم  مثلا انت تقول اسافر فأن عباس يقوم مقامي ستسافر فيتحير الناس اي عباس تقصد فكل اسمه عباس يقول انا   اما اذا قلت ان يقوم مقامي صاحب العلامة الفلانية يستطيع ان ينتحل شخص الموصى   زكاة الركوع علي   وتقول اني اتكلم انا مظطر لهذاالتفصيل  ,0,0
751,1.09E+18,2/8/2019 19:22,أحبك جدا وأعرف أني أسافر بحر عينيك يقين وأترك عقلي ورائي أركض جنوني  نزار _ قباني  chaوan,0,0
752,1.09E+18,2/7/2019 23:01, مستخدم  اصير شخص افضل السنه اللي راحت اكمل دراسات اسافر العراق,1,0
753,1.09E+18,2/5/2019 6:22, مستخدم  اسافر بلكي يتغير النفس,1,0
754,1.09E+18,2/2/2019 22:02, مستخدم  لتوفيق للعشق العنابي ونشالله تقدم للئفضل وتمنه العب الدوري القطري ولاكن للئسف الماده تساعد اسافر الى قطر اشخاص يهتمون المواهب فيي العراق اخوكم حسين لعراق,0,0
755,1.09E+18,2/2/2019 21:21,عشقي اسافر لوحده منهن  قطر _ الامارات  رابط ,0,0
756,1.09E+18,1/30/2019 19:51, مستخدم  ياحبيبي انته فديتك ان شالله خلي اصفي الوضعيه مايبقى عندي شي لان اسافر اخليه طيران التلفون طول السفره كلها ماافتحه ابدا اهلي مايدرون بيه,1,0
757,1.09E+18,1/30/2019 19:48, مستخدم  هه الك ونه شعبالك مااحجي أصدك كد مااسكت حاليا جوااي بركان والله مراح انفجر اريد اسافر هيج اسبوع اخفف الضغط الحاصل نورت ياحبيبي,0,0
758,1.09E+18,1/30/2019 19:18, مستخدم  المهم اسافر,1,0
759,1.09E+18,1/30/2019 1:35,نائمة سريري شجاعة  سيلفستر ستالون  أمي تضع مرهما عضلات ظهري المتشنجة مارست أربعين نوع الرياضة للقتال المقاتل الخيالي دموعي تذرف وسادة أسافر وجع الى وجع آخر  سارا _ محمدي _ اردهالي الترجمة مريم العطار,0,0
760,1.09E+18,1/29/2019 16:53, مستخدم   مستخدم  يعني تختلف باختلاف البلد يعني مثلا بالعراق ماكو ماركات واصلا محد يقدر يشتريها واذا اشتريتها مارح استمتع لان محد رح يعرف هاي ماركة اصلية الا القليلين  اسافر وادخل محلات الماركات ويعجبني شي مثلا مرة عجبتني ساعة سعرها 600 ونويت اشتريها مباشرتا خطرت ببالي  يتبع,0,0
761,1.09E+18,1/29/2019 12:25, مستخدم   مستخدم  اللهم امين ان شاءالله اسافر لسعوديه ارجعله صافي معدل,0,0
762,1.09E+18,1/28/2019 17:16, مستخدم  اتمنى اسافر الها   ان شاء الله اخلص كليه,0,0
763,1.09E+18,1/27/2019 6:41,أريد أسافر كون هيج اسبوع اكضيها نوم هلكان والله,0,0
764,1.09E+18,1/23/2019 21:39,دائما اسافر ادخل لهيج مكتبات خصوصا بالجامعات واستنتج انه احنا بالعراق ماعدنا اي ثقافة او ذوق للبناء خصوصا مؤسسات الدولة وبالتحديد الجامعات  واكيد بسبب المهندسين الي شاء الله كاعدين بالبيوت    رابط ,0,0
765,1.08E+18,1/13/2019 1:01, مستخدم  وحضور كالألماس لله درك تجعلني اسافر متن غيمة حروفك نرتشفها آخر قطره وبعدها ننظر مزيد شكرا تمتد قامتك شكرا  رابط ,0,0
766,1.08E+18,1/8/2019 20:01,جان مفروض بنهاية الاسبوع اسافر الوياية منتظروني يوم وحجزوا قبلي  اليوم رحت داشوف شكو ماكو طلعت محجوزة كلهة ومضايج لان خربت السفرة بالعكس رايح جان متونست وياهم ورة هالدكة   ,0,0
767,1.08E+18,1/8/2019 13:32,مليت الدراسة اريد اسافر ممكن,1,0
768,1.08E+18,1/3/2019 14:11, مستخدم   مستخدم  انا مصمم اسافر لقطر,0,0
769,1.08E+18,1/1/2019 11:03,2018 جانت سنة الانطلاق رغم المنغصات دراسة ماكو وخلصان ضغط الجامعة وحياتي متحكم بيهة رغم المشاكل والتدخلات الاعتيادية مستقر ماديا الحمد لله ومداحتاج اطلب الاهل حاليا وهذا كافي لذيج السنة هدفي لهالسنة اني اسافر لأوروبا وافتر بيهة شكد اكدر وان شاء الله مو حلم وحيتحقق,1,1
770,1.08E+18,12/31/2018 22:41,أشغلنى الحنين وأتعبنى تفاصيله وأنت أنتظرك وأدخل فى حالة صمت أسافر كلماتك وأزرع جسدى أضلعك أحتاج حضنك أحتاج همساتك أحتاج حنينك الذى يدفى برد ليلى أحتاج أتنفس عطرك الذى يشتت أوصالى سيدة قلبى    رابط ,0,0
771,1.08E+18,12/22/2018 4:26, مستخدم  هه اني خطأت صديقي كال اسافر برأس السنة كتلك شكد بالشهر يصادف,0,0
772,1.08E+18,12/21/2018 20:44, مستخدم  معي المصاري مااعرف وين اسافر,0,0
773,1.07E+18,12/16/2018 18:03,لآ تذ روني شي دموعي    آنه مآ صد آسد موضوعي  نت اسآفر أسمه وآرجع خآلي   مدري شنهي البيه آحب تآلي   محتآ حضنه وخل سر ضلوعي  ,0,0
774,1.07E+18,12/11/2018 19:14, مستخدم  بساط الريح وينك طير بيه وخل أسافر لاستاد هزاع أخذني لمباراة بكره احاضر ودني بوسط البنفسج إلي احلا المناظر  أمنياتي,0,0
775,1.07E+18,12/4/2018 13:02, أس افر وأعبر الجيلين اذا غبت    علمني _ ايش _ الحب  رابط ,0,0
776,1.07E+18,11/29/2018 10:51, مستخدم  اسافر الى منطقة أخرى,0,0
777,1.07E+18,11/28/2018 20:39, مستخدم  اسافر بيه لكوريا,0,0
778,1.07E+18,11/27/2018 11:09,بيه واهس طير حر ارد افر الدنيا فر وين ماعند الله كاع انه استقر ارد اسافر ارد اهاجر ارد اعاشر ناس ماتكسرلي خاطر العراقي حيدر  رابط ,0,0
779,1.07E+18,11/26/2018 18:30, قرع _ العشق _ بابي  قرع العشق بابئ ببريق العيون أياكئ اعنئ أيتهأ تهوانئ فقط اليك تسافر الكلمات لتزورك الزمن الي توقفت عنده الكلمات الواردة االاعماق معشوقتي فقط اليك اسافر محملا بأحنيني واشواقئ وحبئ  احساس _ القلم  رابط ,0,0
780,1.06E+18,11/13/2018 20:03,حاليا اريد انام كلش نعسان الي بنفسي اكيد اسافر وحييل محتاج اسافر  وش _ تفكر _ تسوي,1,0
781,1.06E+18,10/30/2018 11:12, مستخدم  مشكلتي الطريق الطويل أكدر أسافر الله يكتبلي قريب ياارب,1,0
782,1.05E+18,10/20/2018 15:40, مستخدم  اسافر بسس اخذوني,1,0
783,1.05E+18,10/20/2018 11:22,تمهل قليلا   ودعني أسافر مقلتيها وأمحو القلب الذنوب لقد عشت عمرا ثقيل الخطايا وجئت بعشقي وخوفي أتوب  فاروق جويدة ,0,0
784,1.05E+18,10/17/2018 17:23,اسافر الشهر 8 مرات  رابط ,0,0
785,1.05E+18,10/11/2018 17:59,وين  اسافر وأنسه وجهك وانته  اسمك تارس أجفوف الشوارع  لافتات  رابط ,0,0
786,1.05E+18,10/10/2018 11:40, احساس _ خاطره إلليله والصمت الرائع الحزين أشتقت اليك حبيبتي املي أتحدث صديق أقوله بحرقة الصمت مشتاق اليها بشوق غريب سكوت رائع وليل حزين وصديق قديم وذكريات جميله وامراة الحلم اروع الاحلام حبيبتي العيون السود  اتمني ان اسافر عينك العمقتين المسافرتين اللاسرار  رابط ,0,0
787,1.05E+18,10/9/2018 6:12,أعترف   لحظه وأخرى   أتذكره   وبين خطوه وأخرى   أرافقه  وبين كلمه واخرى   أحادثه   وبين شهيق وزفير   أتنفسه   وبين حب وحب   أحبه وأعشقه  وبين سفر وسفر   أسافر معه    رابط ,0,0
788,1.05E+18,10/2/2018 9:48, مستخدم  وحدك أسافر يساري الى صدرك تهاجر روحي الى وطن جسدي تنقش أنفاسك حروف أحبك  رابط ,0,0
789,1.05E+18,10/2/2018 9:44, مستخدم  وحدك أسافر يساري الى صدرك تهاجر روحي الى وطن جسدي تنقش أنفاسك حروف أحبك  رابط ,0,0
790,1.04E+18,9/17/2018 14:43, بلد _ تحب _ تسافر _ احب اسافر استراليا احصل الجنسية واعيش سيدني  رابط ,1,0
791,1.04E+18,9/16/2018 21:24, مستخدم  ان شاء الله تسافر انت الى كربلاء مو صحيح   انا بمشيئة الله غد اسافر الى كربلاء الحسين سنلتقي ان شاء الله يوم عاشوراء الصحن الشريف   عموري لاتنساني بدعائك القبة المقدسة  ,0,0
792,1.04E+18,9/12/2018 23:43,انا محتاج ارجع اسافر كون اضل شهر  10 ايام ماتكفي,0,0
793,1.04E+18,9/11/2018 19:54, مستخدم   مستخدم  ومين قال انا قاتله حالي لحتى اسافر طوريا,0,0
794,1.04E+18,9/10/2018 21:38,وغدا أسافر حياتك مثلما جئت يوما كالغريب يسألونك زحام العمر أمل عاشق ألقت الأمواج ليل كئيب,0,0
795,1.04E+18,9/6/2018 20:01, مستخدم   مستخدم  ول دادا تدرين بوضعي وصعبة اتعايش اريد اسافر,0,0
796,1.04E+18,9/1/2018 17:17, أسافر _ فيك عبر المجرات الروحية وأحمل أنفاسك زادا نقشت جسد الإحساس إحساسي المكنون وأشعلت نيازك الهوى فضاء العشق أسافر فيك توقف لأجني مغامرة عينيك أثمن يجنى الكون   قيثارة _ النيل  نزق _ الثوار,0,0
797,1.03E+18,8/28/2018 21:22, مستخدم  جاي بالي اسافر لكوريا لحتى احرق الاس ارجع   اريد اشوف اكسو او اتصور معاهم,0,0
798,1.03E+18,8/27/2018 16:33,وين اسافر وأنسه وجهك وانته اسمك تارس أجفوف الشوارع لافتات  لمه _ عراقيه  الأمبراطورية _ للدعم  كروب _ الشعر _ الشعبي  سمو _ احساس _ للدعم  جنون _ القلم  احساس _ القلم  تعانق _ الحرف  رابط ,0,0
799,1.03E+18,8/25/2018 11:19,شيجيب راس السنه اسافر,0,0
800,1.03E+18,8/18/2018 19:47, مستخدم  اريد أسافر  السفر يريدني,0,0
801,1.03E+18,8/17/2018 23:43,اجه ابالي اسافر,0,0
802,1.03E+18,8/16/2018 18:37,وين اسافر وانسه وجهك وانته اسمك تارس فوف الشوارع لافتات  Rocka طاب مسائكم احبتي  بغداد الكاظمية المقدسة  رابط ,0,0
